userid,version,sum_gamerounds,retention_1,retention_7
109838,gate_30,9,0,0
109991,gate_30,519,1,1
110004,gate_30,73,1,0
110329,gate_40,2,0,0
110479,gate_30,0,0,1
110528,gate_30,5,0,0
110634,gate_30,10,0,0
110750,gate_40,10,0,0
111162,gate_30,5,1,0
111196,gate_40,52,1,0
111362,gate_40,56,1,0
111382,gate_40,42,1,1
111496,gate_30,26,0,0
111540,gate_40,19,0,0
111949,gate_30,20,1,0
111961,gate_40,34,0,0
111981,gate_40,1,0,0
112127,gate_30,7,1,0
112216,gate_40,77,0,0
112251,gate_30,9,0,0
112355,gate_40,0,0,0
112365,gate_40,41,1,0
112375,gate_30,26,1,0
112718,gate_30,553,1,1
113086,gate_40,11,0,0
113087,gate_40,260,1,1
113325,gate_30,86,1,1
113378,gate_40,47,0,1
113462,gate_30,175,1,0
113497,gate_30,28,1,0
113563,gate_30,11,0,0
113607,gate_30,25,0,0
113621,gate_40,44,1,1
113666,gate_30,81,1,1
113725,gate_40,47,1,0
113800,gate_30,37,1,0
113888,gate_30,11,1,0
114118,gate_30,3,0,0
114278,gate_30,2,0,0
114320,gate_30,26,1,0
114360,gate_40,2,0,0
114521,gate_30,0,0,0
114532,gate_30,8,0,0
114626,gate_40,11,1,0
114859,gate_30,23,0,0
114985,gate_40,3,1,0
115234,gate_30,123,0,1
115235,gate_30,2,0,0
115498,gate_40,104,1,0
115774,gate_40,28,1,0
115813,gate_40,1,0,0
115854,gate_40,21,1,0
115980,gate_40,3,0,0
116002,gate_30,281,1,1
116099,gate_40,19,1,0
116198,gate_30,20,0,0
116247,gate_30,240,0,1
116336,gate_30,2,0,0
116382,gate_40,69,1,1
116423,gate_30,33,0,0
116430,gate_30,15,0,0
116439,gate_40,14,1,0
116590,gate_30,45,1,0
116653,gate_40,17,0,0
116793,gate_40,275,1,1
116828,gate_30,11,1,0
117026,gate_30,317,1,0
117186,gate_40,2,0,0
117195,gate_40,1,0,0
117242,gate_30,90,1,0
117481,gate_30,15,1,0
117700,gate_40,90,1,0
117728,gate_40,14,0,0
117763,gate_40,6,0,0
117868,gate_30,190,1,0
117918,gate_40,11,1,0
117992,gate_30,142,1,1
118091,gate_40,8,0,0
118189,gate_30,50,0,0
118204,gate_30,3,0,0
118555,gate_40,6,0,0
118654,gate_40,192,0,1
118690,gate_30,8,0,0
118773,gate_40,0,0,0
119142,gate_30,28,0,0
119209,gate_40,343,0,1
119231,gate_30,6,1,0
119331,gate_30,10,0,1
119464,gate_30,2,1,0
119507,gate_30,3,0,0
119591,gate_40,11,0,0
119742,gate_30,191,1,1
119784,gate_30,2,0,0
120131,gate_40,3,0,0
120587,gate_30,45,0,0
120662,gate_40,8,1,1
120664,gate_40,20,1,0
120771,gate_30,16,0,0
120978,gate_30,18,0,0
121148,gate_40,52,0,0
121179,gate_30,3,0,0
121303,gate_30,1374,1,1
121409,gate_30,2,0,0
121431,gate_40,3,0,0
121476,gate_30,4,0,0
121571,gate_30,8,0,0
121738,gate_40,19,0,0
122133,gate_30,3,1,0
122211,gate_30,4,0,0
122299,gate_40,65,0,0
122334,gate_30,1,0,0
122533,gate_30,199,1,1
122635,gate_30,24,1,0
122690,gate_40,3,0,0
122817,gate_40,74,1,0
122975,gate_30,197,1,1
122981,gate_30,40,0,0
123038,gate_40,9,0,0
123083,gate_40,29,0,0
123121,gate_40,66,1,0
123318,gate_40,48,1,0
123406,gate_40,14,0,0
123522,gate_40,15,0,0
123638,gate_30,50,1,0
123904,gate_30,2,0,0
123937,gate_40,39,1,0
124004,gate_30,16,0,0
124022,gate_30,6,1,0
124379,gate_40,124,0,1
124432,gate_40,0,0,0
124568,gate_40,4,0,0
124702,gate_30,93,1,1
124729,gate_30,41,1,0
124759,gate_30,2,0,0
124945,gate_30,16,1,0
125019,gate_30,8,0,0
125035,gate_40,4,0,0
125058,gate_30,38,1,0
125379,gate_30,91,1,1
125416,gate_30,19,0,0
125523,gate_30,344,1,1
125735,gate_40,73,0,0
125749,gate_40,11,0,0
125752,gate_30,2,1,0
125925,gate_30,51,1,0
125951,gate_30,1,0,0
125996,gate_40,33,1,1
126043,gate_40,142,1,0
126289,gate_30,44,1,0
126418,gate_40,44,1,0
126645,gate_30,222,1,1
126812,gate_30,11,0,0
126972,gate_40,14,0,0
127003,gate_40,6,0,0
127428,gate_30,12,1,0
127467,gate_40,15,1,0
127487,gate_30,200,1,1
127596,gate_40,6,1,0
127794,gate_30,35,0,0
127814,gate_30,3,0,0
127839,gate_30,5,0,1
127893,gate_30,13,0,0
128079,gate_30,17,1,0
128334,gate_30,3,0,0
128346,gate_30,43,1,0
128355,gate_40,4,1,0
128450,gate_40,2,0,0
128547,gate_40,64,0,0
128817,gate_30,399,0,1
128956,gate_30,60,1,0
128989,gate_40,216,1,0
129110,gate_40,42,1,0
129131,gate_40,18,1,0
129156,gate_40,15,0,0
129203,gate_40,1,0,0
129208,gate_30,14,0,0
129260,gate_30,129,0,1
129284,gate_40,2,0,0
129335,gate_40,2,0,0
129391,gate_30,26,0,0
129682,gate_30,12,1,0
129826,gate_40,13,0,0
130176,gate_40,17,1,0
130250,gate_40,13,1,0
130260,gate_30,7,0,0
130271,gate_30,23,1,0
130391,gate_30,33,0,0
130412,gate_30,38,0,0
130417,gate_40,36,1,1
130572,gate_40,55,1,0
130879,gate_30,159,1,1
131233,gate_30,11,0,0
131261,gate_30,4,0,0
131314,gate_30,2,0,0
131358,gate_40,69,1,1
131740,gate_30,74,1,0
132154,gate_30,4,0,0
132240,gate_30,4,0,0
132330,gate_30,113,1,0
132503,gate_30,1,0,0
132756,gate_40,5,0,0
132794,gate_40,0,0,0
132919,gate_40,36,1,0
132928,gate_40,139,1,1
132961,gate_40,79,1,0
133088,gate_30,50,1,0
133102,gate_40,11,0,0
133577,gate_30,331,1,1
133783,gate_30,12,0,0
133854,gate_40,29,1,0
133961,gate_40,26,0,0
134380,gate_40,117,1,0
134381,gate_40,7,1,0
134386,gate_40,23,0,0
134428,gate_40,26,0,0
134595,gate_40,2,0,0
134621,gate_40,40,1,0
134692,gate_30,15,0,0
134763,gate_40,32,1,0
134875,gate_40,10,1,0
134885,gate_30,432,1,1
134891,gate_40,2,0,0
134914,gate_30,8,1,0
135084,gate_40,16,1,0
135220,gate_40,148,1,1
135232,gate_30,2,0,0
135315,gate_30,2,0,0
135435,gate_40,1,0,0
135479,gate_30,4,0,0
135584,gate_30,4,0,1
135693,gate_30,149,1,1
135739,gate_30,13,0,0
135910,gate_40,5,0,0
135919,gate_30,21,0,1
135978,gate_30,80,0,1
136109,gate_40,1,0,0
136363,gate_40,0,0,0
136453,gate_30,12,0,0
136496,gate_40,1,0,0
136506,gate_30,9,0,0
136638,gate_30,15,0,0
136647,gate_30,13,0,0
136724,gate_40,9,1,0
136945,gate_30,12,1,0
137089,gate_40,2,0,0
137158,gate_30,7,0,0
137177,gate_30,45,0,0
137354,gate_30,18,0,0
137380,gate_40,43,1,1
137445,gate_40,284,1,1
137520,gate_30,9,1,0
137546,gate_40,5,0,0
137570,gate_30,181,1,1
137586,gate_40,21,1,0
137752,gate_40,27,0,0
137865,gate_30,39,1,0
137911,gate_40,19,1,1
138070,gate_40,32,1,0
138234,gate_30,75,1,1
138257,gate_40,0,0,0
138315,gate_30,10,0,0
138392,gate_40,34,1,0
138521,gate_30,4,1,0
138561,gate_30,22,0,0
138622,gate_40,16,1,0
138886,gate_30,59,1,1
138891,gate_30,231,1,1
138918,gate_30,2,0,0
139072,gate_40,681,0,1
139081,gate_40,8,0,0
139206,gate_40,0,0,0
139211,gate_40,3,0,0
139264,gate_30,311,1,1
139309,gate_40,6,0,0
139581,gate_40,103,1,1
139772,gate_30,80,0,1
139856,gate_40,2,0,0
140041,gate_30,70,1,1
140102,gate_40,10,0,0
140335,gate_40,3,0,0
140468,gate_30,27,1,0
140695,gate_40,2,0,0
140734,gate_30,51,0,1
140907,gate_30,81,1,0
141059,gate_40,28,0,0
141146,gate_40,13,0,0
141163,gate_30,44,1,0
141256,gate_40,10,0,0
141275,gate_30,12,1,0
141449,gate_40,124,0,1
141509,gate_30,1,0,0
141613,gate_30,23,0,0
141698,gate_40,36,0,0
141837,gate_30,6,0,0
141928,gate_40,2,0,0
141967,gate_40,3,1,0
142162,gate_40,11,0,0
142359,gate_40,66,1,1
142413,gate_40,35,1,0
142456,gate_40,9,1,0
142665,gate_40,28,1,0
142718,gate_30,29,1,0
142942,gate_40,1,0,0
142964,gate_30,3,0,0
142985,gate_40,57,1,1
143079,gate_40,24,0,0
143115,gate_40,13,1,1
143123,gate_40,4,1,0
143284,gate_30,8,0,0
143386,gate_30,1,0,0
143514,gate_30,15,1,0
143691,gate_30,10,0,0
143939,gate_40,57,1,0
143962,gate_40,4,0,0
144087,gate_30,1,0,0
144110,gate_40,0,0,0
144120,gate_30,52,1,0
144252,gate_30,1,0,0
144287,gate_30,18,1,0
144430,gate_30,3,0,0
144470,gate_40,7,0,0
144493,gate_40,29,0,0
144553,gate_30,9,0,0
144571,gate_40,87,1,1
144664,gate_30,45,1,0
144692,gate_30,6,0,0
144935,gate_30,5,0,0
145093,gate_40,25,1,0
145225,gate_40,75,1,1
145307,gate_40,22,1,1
145401,gate_30,3,0,0
145539,gate_40,1,0,0
145578,gate_30,7,0,0
145763,gate_40,30,0,1
145852,gate_30,186,1,1
145917,gate_40,3,0,0
145938,gate_30,53,1,0
146150,gate_30,3,1,0
146164,gate_40,3,0,0
146269,gate_40,29,0,0
146394,gate_30,2,1,0
146502,gate_30,15,1,0
146715,gate_40,134,1,1
146772,gate_30,2,0,0
146836,gate_30,16,0,0
146898,gate_30,347,1,1
146937,gate_40,29,0,0
146981,gate_40,12,0,0
147246,gate_40,95,1,0
147292,gate_40,76,0,1
147334,gate_40,22,1,1
147450,gate_40,6,0,0
147507,gate_40,7,0,0
147572,gate_40,18,1,1
147639,gate_30,11,0,0
147685,gate_40,71,1,0
147826,gate_30,8,0,0
147830,gate_40,12,1,1
147836,gate_30,22,0,0
148012,gate_30,6,0,0
148083,gate_40,0,0,0
148166,gate_30,211,1,0
148248,gate_40,3,0,0
148254,gate_30,10,0,0
148358,gate_30,137,0,1
148453,gate_40,0,0,0
148488,gate_40,1,0,0
148574,gate_40,1,0,0
148772,gate_40,30,1,0
148811,gate_40,49,0,0
148974,gate_40,50,1,0
149244,gate_30,0,0,0
149272,gate_40,42,0,1
149329,gate_30,4,0,0
149473,gate_30,14,0,0
149574,gate_30,60,1,0
149626,gate_40,5,0,0
149641,gate_30,3,0,0
149721,gate_40,30,1,0
149805,gate_40,35,1,1
149859,gate_40,3,0,0
149896,gate_40,116,1,1
150039,gate_30,503,1,0
150056,gate_40,70,0,0
150076,gate_40,45,1,1
150102,gate_40,74,1,0
150178,gate_40,60,0,1
150398,gate_40,169,1,1
150529,gate_30,6,0,0
150547,gate_40,42,0,0
150648,gate_30,35,0,1
150818,gate_40,43,1,0
150860,gate_40,11,0,0
150861,gate_40,185,1,0
150936,gate_40,2,0,0
151171,gate_40,21,0,0
151188,gate_40,10,0,0
151255,gate_40,15,1,0
151297,gate_40,34,1,0
151354,gate_30,27,1,0
151367,gate_30,222,1,1
151387,gate_40,0,0,0
151428,gate_30,0,0,0
151543,gate_40,20,1,0
151588,gate_40,32,1,1
151823,gate_30,13,0,0
151846,gate_30,20,1,0
152136,gate_30,3,0,0
152233,gate_40,11,0,0
152269,gate_40,12,0,0
152371,gate_30,25,0,0
152596,gate_30,31,1,0
152747,gate_30,0,0,0
152824,gate_40,62,1,0
153206,gate_40,12,0,0
153448,gate_30,3,0,0
153509,gate_40,3,0,0
153715,gate_40,7,0,0
153746,gate_40,3,0,0
153879,gate_40,3,0,0
153921,gate_30,22,0,0
154098,gate_40,118,1,0
154141,gate_40,24,1,0
154165,gate_40,4,0,0
154254,gate_30,19,1,0
154280,gate_40,16,0,0
154381,gate_40,18,1,0
154392,gate_30,28,1,0
154490,gate_40,117,1,1
154535,gate_30,7,1,0
154658,gate_40,37,1,0
154666,gate_40,20,1,0
154849,gate_30,1,0,0
154995,gate_40,4,0,0
155074,gate_30,9,1,0
155505,gate_30,23,1,0
155627,gate_30,1,0,0
155665,gate_40,87,1,0
155726,gate_40,103,1,1
155827,gate_40,29,0,0
155888,gate_30,5,0,0
155941,gate_40,28,0,0
155958,gate_40,25,1,0
156189,gate_30,16,0,0
156220,gate_30,212,1,1
156370,gate_30,12,0,1
156403,gate_40,31,1,0
156485,gate_30,5,1,0
156697,gate_30,762,1,1
156750,gate_30,12,0,0
156852,gate_30,23,1,0
156990,gate_40,49,0,1
157002,gate_40,16,0,0
157010,gate_30,10,0,0
157098,gate_40,3,0,0
157124,gate_30,3,0,0
157149,gate_40,1,0,0
157151,gate_30,1,0,0
157168,gate_40,32,1,0
157385,gate_40,3,0,0
157553,gate_30,24,1,1
157584,gate_30,62,1,0
157624,gate_40,16,1,0
157879,gate_40,313,1,1
157929,gate_40,21,0,0
158094,gate_30,42,1,0
158279,gate_30,2,0,0
158375,gate_40,16,1,0
158459,gate_40,57,1,1
158501,gate_40,8,0,0
158595,gate_40,33,1,0
158623,gate_40,1,0,0
158679,gate_30,43,1,0
158710,gate_30,0,0,0
158820,gate_40,294,1,0
159013,gate_30,4,0,0
159030,gate_30,0,0,0
159050,gate_30,16,1,0
159068,gate_30,37,0,0
159201,gate_30,5,0,0
159273,gate_30,2,0,0
159335,gate_40,17,1,0
159569,gate_40,41,1,0
159606,gate_40,3,0,0
159637,gate_30,2,0,0
159790,gate_30,6,0,0
159811,gate_30,12,0,0
159871,gate_40,141,1,0
159887,gate_30,15,0,0
159961,gate_40,5,0,0
160149,gate_30,3,0,0
160152,gate_30,44,0,0
160169,gate_30,4,0,0
160191,gate_30,58,1,0
160268,gate_30,384,1,1
160315,gate_30,41,1,0
160475,gate_40,0,0,0
160706,gate_30,32,1,0
160982,gate_40,21,1,0
161056,gate_40,4,0,0
161358,gate_40,12,1,0
161890,gate_40,2,0,0
161945,gate_40,9,1,0
161999,gate_30,8,0,1
162054,gate_30,16,0,0
162085,gate_30,253,1,1
162166,gate_30,9,1,0
162205,gate_30,35,1,1
162303,gate_30,2,0,0
162399,gate_40,13,0,0
162493,gate_30,0,0,0
162877,gate_30,14,0,0
163067,gate_40,32,1,0
163075,gate_40,93,1,1
163117,gate_40,4,0,0
163195,gate_40,109,1,1
163209,gate_30,53,0,1
163279,gate_40,79,1,0
163504,gate_30,0,0,0
163607,gate_40,12,0,0
163689,gate_40,331,1,1
163693,gate_30,9,0,0
163794,gate_30,12,1,0
163912,gate_40,114,1,0
164005,gate_30,2,0,0
164057,gate_40,30,1,0
164270,gate_40,1,0,0
164319,gate_30,144,1,0
164380,gate_40,0,0,0
164413,gate_30,64,1,0
164652,gate_40,59,1,0
164711,gate_30,6,1,0
164951,gate_40,1,0,0
165037,gate_40,10,0,0
165122,gate_40,15,0,0
165459,gate_40,1,0,0
165507,gate_40,15,0,0
165565,gate_30,409,1,1
165633,gate_30,45,1,0
165643,gate_40,19,0,0
165807,gate_40,8,1,0
165902,gate_30,6,0,0
165967,gate_40,56,0,0
165990,gate_40,28,1,0
166021,gate_30,6,0,0
166026,gate_30,4,0,0
166189,gate_40,0,0,0
166349,gate_30,75,0,1
166402,gate_40,22,1,1
166505,gate_30,3,0,0
166549,gate_40,5,0,0
166647,gate_40,6,0,0
166818,gate_40,14,0,0
166972,gate_40,83,1,0
167030,gate_30,5,0,1
167120,gate_30,32,1,1
167220,gate_40,31,0,0
167311,gate_40,1,0,0
167424,gate_40,1,0,0
167446,gate_30,343,0,1
167447,gate_30,3,0,0
167625,gate_40,37,1,0
167993,gate_30,0,0,0
168124,gate_40,10,0,0
168191,gate_30,62,1,1
168212,gate_30,8,0,0
168425,gate_40,18,0,0
168439,gate_40,16,0,0
168613,gate_30,21,1,0
168648,gate_30,75,1,0
168732,gate_30,168,0,1
168790,gate_40,5,0,0
168885,gate_40,6,0,0
169163,gate_30,2,0,0
169254,gate_30,327,1,0
169278,gate_30,39,1,0
169330,gate_40,3,0,0
169714,gate_30,4,1,0
169909,gate_30,14,0,0
170045,gate_40,133,1,1
170086,gate_40,3,0,0
170171,gate_30,379,1,1
170172,gate_30,43,1,0
170266,gate_40,15,0,0
170496,gate_30,68,1,0
170502,gate_40,337,1,1
170510,gate_40,5,0,0
170619,gate_30,3,0,0
170811,gate_40,0,0,0
170887,gate_40,13,0,0
171130,gate_30,9,1,0
171285,gate_40,94,1,0
171406,gate_30,470,1,1
171635,gate_40,7,0,0
171875,gate_30,105,1,1
171972,gate_40,62,0,1
172077,gate_30,4,0,0
172138,gate_40,12,0,0
172353,gate_30,15,1,0
172381,gate_40,44,1,0
172400,gate_40,6,1,0
172857,gate_30,73,1,1
173039,gate_30,32,1,0
173129,gate_40,69,1,1
173351,gate_40,27,1,0
173419,gate_40,51,0,0
173478,gate_40,378,1,1
173654,gate_30,14,0,0
173708,gate_40,288,1,1
173971,gate_30,44,0,0
173991,gate_30,22,0,0
174156,gate_40,1,0,0
174194,gate_40,37,0,0
174195,gate_40,18,0,0
174304,gate_40,81,1,1
174328,gate_30,33,1,1
174426,gate_30,0,0,0
174807,gate_30,128,1,0
174817,gate_40,6,0,0
174841,gate_30,6,0,0
174944,gate_40,3,0,0
175086,gate_30,0,0,0
175124,gate_30,7,1,0
175200,gate_30,20,1,0
175324,gate_40,13,1,0
175412,gate_30,64,0,0
175561,gate_40,435,1,1
175628,gate_30,21,0,0
175831,gate_40,138,1,0
176021,gate_40,229,1,1
176027,gate_40,3,0,0
176094,gate_30,7,0,0
176322,gate_30,8,1,0
176347,gate_30,6,0,0
176487,gate_30,19,0,0
176813,gate_30,8,1,0
176905,gate_30,19,1,0
177192,gate_40,11,0,1
177321,gate_30,7,0,0
177328,gate_30,23,1,0
177337,gate_40,10,1,0
177373,gate_40,1,0,0
177454,gate_30,65,1,1
177463,gate_40,8,0,0
177477,gate_40,36,1,0
177685,gate_40,9,0,0
177932,gate_30,5,0,0
178129,gate_40,84,1,0
178169,gate_40,13,1,0
178234,gate_30,1,0,0
178260,gate_30,47,1,0
178587,gate_40,75,1,0
178610,gate_30,62,1,0
178620,gate_30,8,0,0
178805,gate_40,34,0,0
178912,gate_30,1,0,0
179102,gate_30,210,1,1
179208,gate_30,9,0,0
179221,gate_40,31,1,0
179233,gate_40,9,0,0
179386,gate_40,27,1,0
179551,gate_40,14,1,0
179716,gate_40,5,0,0
179795,gate_30,402,1,1
179891,gate_40,19,1,0
179911,gate_30,174,1,1
179952,gate_30,14,0,0
179959,gate_30,388,1,1
180120,gate_40,114,1,1
180459,gate_40,9,0,0
180683,gate_40,51,1,0
180746,gate_40,9,0,0
180914,gate_30,255,1,1
180998,gate_40,14,0,0
181059,gate_40,15,0,0
181212,gate_40,80,1,1
181392,gate_30,36,0,0
181483,gate_40,4,0,0
181490,gate_40,0,0,0
181853,gate_40,1,0,0
181945,gate_30,1,0,0
181949,gate_30,1,0,0
182050,gate_40,5,0,0
182059,gate_30,15,0,0
182082,gate_40,0,0,0
182201,gate_30,320,1,1
182272,gate_40,10,1,0
182400,gate_30,20,1,0
182409,gate_40,2,0,0
182517,gate_30,11,0,1
182550,gate_40,9,1,0
182749,gate_30,17,0,0
183329,gate_30,46,1,1
183550,gate_30,1,0,0
183591,gate_40,1,0,0
183738,gate_30,52,0,0
183758,gate_30,23,1,0
183971,gate_30,5,0,0
184071,gate_30,5,0,0
184112,gate_40,14,0,0
184265,gate_40,28,1,0
184342,gate_30,2,0,0
184819,gate_30,13,0,0
184871,gate_40,256,1,1
184938,gate_40,5,0,0
185021,gate_30,17,1,0
185056,gate_30,143,1,1
185074,gate_40,12,1,0
185137,gate_40,0,0,0
185157,gate_40,17,0,0
185368,gate_30,52,0,0
185512,gate_40,934,1,1
185666,gate_40,292,1,1
185728,gate_40,26,0,0
185735,gate_30,1,1,0
185777,gate_40,1,0,0
185984,gate_30,41,1,0
186065,gate_30,18,0,0
186070,gate_40,32,1,0
186071,gate_30,48,1,0
186160,gate_30,1,0,0
186354,gate_40,0,0,0
186386,gate_30,18,0,1
186465,gate_30,2,0,0
186532,gate_40,1,0,0
186621,gate_40,43,1,0
186768,gate_40,33,1,0
186790,gate_30,5,0,0
186890,gate_30,1,0,0
187084,gate_30,69,1,0
187168,gate_40,8,0,0
187424,gate_40,15,1,0
187680,gate_40,83,0,0
187709,gate_40,3,0,0
188036,gate_30,2,0,0
188051,gate_30,8,0,0
188113,gate_30,5,0,0
188134,gate_40,3,1,0
188592,gate_40,22,0,0
188683,gate_40,30,0,0
188801,gate_30,4,0,0
188805,gate_30,84,0,0
188813,gate_30,27,1,0
188880,gate_30,163,0,0
189024,gate_40,2,1,0
189066,gate_40,61,1,0
189098,gate_30,35,1,0
189102,gate_30,7,0,0
189116,gate_30,129,1,0
189329,gate_40,5,0,0
189473,gate_30,16,1,0
189553,gate_40,13,1,0
189748,gate_40,9,0,0
189970,gate_40,104,1,0
190092,gate_30,1,0,0
190151,gate_30,36,1,0
190211,gate_30,11,1,0
190226,gate_40,63,1,0
190245,gate_40,4,0,0
190265,gate_40,19,0,0
190421,gate_40,294,1,1
190424,gate_30,2,1,0
190570,gate_30,7,1,0
190691,gate_30,38,1,0
190695,gate_30,12,0,0
190740,gate_40,5,0,0
190832,gate_40,64,1,1
190851,gate_40,7,0,0
190942,gate_40,62,0,1
190985,gate_30,6,0,1
191098,gate_40,12,0,0
191123,gate_30,1,0,0
191259,gate_30,155,1,1
191329,gate_40,1,0,0
191357,gate_40,64,0,0
191440,gate_30,56,1,0
191952,gate_40,462,0,1
192195,gate_30,4,0,0
192199,gate_30,12,1,0
192237,gate_30,4,0,0
192338,gate_30,57,1,0
192398,gate_30,41,1,1
192424,gate_40,181,1,1
192506,gate_40,65,1,0
192641,gate_40,4,0,0
192863,gate_40,15,0,0
192877,gate_30,11,0,0
193023,gate_40,28,0,1
193180,gate_40,11,0,0
193226,gate_30,89,1,1
193252,gate_30,34,1,0
193406,gate_30,10,0,0
193423,gate_30,24,1,0
193471,gate_40,20,1,0
193572,gate_30,1,0,0
193660,gate_30,2,1,0
194165,gate_40,6,1,0
194177,gate_40,22,1,0
194208,gate_30,37,1,0
194228,gate_30,28,1,0
194528,gate_30,1,0,0
195031,gate_30,153,1,0
195134,gate_30,33,1,0
195218,gate_40,6,1,0
195475,gate_40,2,0,0
195667,gate_40,17,0,0
195673,gate_30,89,1,1
195721,gate_30,9,1,0
195752,gate_30,18,0,0
195806,gate_30,30,1,0
196020,gate_40,41,0,0
196073,gate_30,53,1,1
196293,gate_40,133,1,1
196344,gate_30,217,1,1
196451,gate_40,8,0,0
196526,gate_40,6,1,0
196639,gate_40,5,0,0
196687,gate_40,6,0,0
197207,gate_40,19,0,0
197217,gate_30,9,0,0
197348,gate_30,13,0,0
197645,gate_30,6,1,0
197765,gate_40,39,1,0
197798,gate_30,7,0,0
197807,gate_40,1,0,0
197915,gate_30,299,1,1
198005,gate_40,99,1,0
198189,gate_30,6,0,0
198209,gate_40,5,0,0
198250,gate_40,2,0,0
198256,gate_40,17,1,0
198271,gate_30,1,1,0
198390,gate_30,59,0,1
198415,gate_40,13,0,0
198473,gate_40,39,1,0
198741,gate_30,13,0,0
198750,gate_40,41,1,1
198783,gate_30,7,0,0
198901,gate_30,35,1,0
198914,gate_40,14,1,0
198960,gate_40,17,0,0
199083,gate_30,4,1,0
199150,gate_30,0,0,0
199739,gate_40,196,1,0
199869,gate_30,284,1,1
199912,gate_30,15,0,0
199929,gate_40,59,1,1
200006,gate_30,18,1,0
200073,gate_30,21,1,0
200267,gate_40,2,0,0
200398,gate_40,88,1,1
200463,gate_40,393,1,1
200499,gate_40,159,1,0
200587,gate_30,40,1,1
200615,gate_40,15,1,0
200873,gate_40,25,0,0
200915,gate_40,1,0,0
201136,gate_40,2,0,0
201194,gate_40,35,1,0
201344,gate_30,32,1,0
201345,gate_40,25,0,0
201516,gate_30,37,1,0
201538,gate_40,20,1,0
201717,gate_30,9,0,0
201766,gate_30,34,1,1
201830,gate_40,1,0,0
201868,gate_40,2,0,0
201901,gate_30,7,0,0
201975,gate_40,65,0,0
202226,gate_30,29,0,1
202542,gate_30,26,1,0
202730,gate_40,6,0,0
202881,gate_40,17,0,0
202935,gate_30,1,0,0
202938,gate_30,1,0,0
202961,gate_40,24,0,0
203165,gate_30,0,1,0
203342,gate_30,0,0,0
203401,gate_40,2,0,0
203427,gate_40,40,1,1
203446,gate_40,61,1,0
203623,gate_40,123,1,0
203639,gate_30,3,0,0
203696,gate_30,19,0,0
203804,gate_30,85,1,0
203880,gate_40,23,1,0
203926,gate_30,1,0,0
203970,gate_40,18,1,0
204002,gate_40,1,0,0
204018,gate_40,33,1,0
204040,gate_40,4,0,0
204061,gate_40,24,0,0
204106,gate_40,91,1,0
204229,gate_40,17,1,0
204244,gate_40,2,0,0
204251,gate_30,750,1,1
204307,gate_30,36,1,0
204517,gate_40,4,0,0
204652,gate_30,1,0,0
204714,gate_40,24,0,0
204809,gate_40,67,0,1
204843,gate_30,7,0,0
204870,gate_40,16,1,0
204957,gate_40,2,0,0
205049,gate_30,10,0,0
205112,gate_40,459,1,1
205146,gate_40,261,1,1
205306,gate_30,5,0,0
205322,gate_30,71,0,0
205475,gate_40,109,1,1
205674,gate_40,35,1,0
205840,gate_30,49,1,0
205855,gate_30,169,1,1
205881,gate_30,45,1,0
205938,gate_30,29,1,0
205958,gate_40,5,0,0
205965,gate_30,11,1,0
206431,gate_40,208,1,1
206635,gate_40,15,0,0
206819,gate_30,12,0,0
206857,gate_30,17,0,0
206963,gate_30,23,1,0
206979,gate_30,35,1,0
207006,gate_40,8,1,0
207058,gate_40,1,0,0
207142,gate_30,70,1,0
207282,gate_30,13,0,0
207388,gate_40,6,0,0
207538,gate_40,4,0,0
207551,gate_30,121,1,0
207557,gate_40,10,1,0
207657,gate_30,9,0,0
208374,gate_40,7,0,0
208389,gate_30,3,0,0
208509,gate_40,2,0,0
208551,gate_30,131,1,1
208564,gate_30,226,1,1
208764,gate_40,38,1,0
208900,gate_30,29,1,0
208979,gate_40,16,0,0
208993,gate_40,10,1,0
209045,gate_40,11,1,0
209143,gate_40,26,1,0
209187,gate_30,47,0,0
209281,gate_30,0,0,0
209488,gate_30,0,0,0
209635,gate_40,1,0,0
209644,gate_40,179,1,1
209854,gate_30,61,0,1
209988,gate_30,13,1,0
210186,gate_30,6,0,0
210202,gate_40,6,0,0
210220,gate_30,6,1,1
210382,gate_40,19,1,0
210466,gate_40,1,0,0
210755,gate_30,3,0,0
210788,gate_40,6,1,0
210950,gate_40,12,0,0
210999,gate_40,4,0,1
211052,gate_30,1,0,0
211196,gate_30,0,0,0
211268,gate_40,2,0,0
211929,gate_40,4,0,0
211975,gate_30,16,0,0
211983,gate_30,99,1,1
212109,gate_30,58,1,1
212274,gate_30,1,0,0
212303,gate_40,1,0,0
212517,gate_40,275,1,1
212581,gate_40,14,0,0
212593,gate_40,83,1,0
212771,gate_30,3,0,0
213035,gate_40,784,0,1
213040,gate_30,5,0,0
213336,gate_30,38,0,1
213350,gate_40,141,1,1
213447,gate_40,1,0,0
213526,gate_40,152,1,1
213624,gate_30,4,0,0
213632,gate_30,12,0,0
213633,gate_30,32,0,0
213843,gate_30,13,0,0
213919,gate_30,41,0,0
214005,gate_30,21,0,0
214048,gate_40,5,1,0
214056,gate_40,36,0,0
214300,gate_40,131,1,1
214344,gate_40,67,1,0
214469,gate_30,19,1,0
214481,gate_30,5,0,0
214494,gate_40,30,1,0
214681,gate_40,60,0,1
214700,gate_40,0,0,0
214785,gate_30,7,0,0
214948,gate_40,4,0,0
215092,gate_30,1,0,0
215131,gate_40,7,1,0
215241,gate_30,33,0,0
